,strasbourg_metropole_quotient_familial,uid,cout_cantine
13115,1593,890601593,327.6
13116,583,890700583,359.1
13484,326,890800326,73.5
13485,562,890800562,224.1
13117,2005,890902005,441.0
13119,1609,891001609,642.60004
13121,447,891100447,131.15001
15040,1800,891201800,787.5
13122,1,891300001,405.0
13127,1061,891401061,1542.8
13124,163,891500163,0.0
13125,1878,891601878,831.60004
5282,580,891700580,353.7
13128,1465,891801465,632.2
13130,705,891900705,425.75
13131,1668,892001668,661.5
13132,1029,892101029,688.5
13133,1012,892201012,663.0
12984,717,892300717,419.25
13135,1039,892401039,696.0
13136,971,892500971,683.39996
13137,755,892600755,254.59999
13138,638,892700638,422.5
13142,1377,892801377,783.0
13145,99999,892999999,690.0
13148,828,893000828,580.8
13149,1,893100001,202.5
13151,99999,893299999,1373.1001
13154,939,893300939,357.0
13155,99999,893399999,82.8
13158,380,893400380,141.0
13159,1814,893501814,409.5
13160,99999,893599999,55.2
1635,1373,893601373,104.4
13162,1581,893701581,661.5
13163,721,893800721,7.6
13165,1225,893901225,759.80005
13166,403,894000403,183.0
13167,387,894100387,193.5
13168,462,894200462,451.50003
13169,523,894200523,70.200005
13171,773,894300773,110.2
13177,1,894400001,384.0
13176,903,894500903,589.60004
13178,1165,894601165,319.0
13180,479,894700479,133.3
13185,612,894800612,348.30002
13188,830,894900830,118.8
13189,399,895000399,202.5
13191,614,895100614,615.6
13193,1925,895201925,837.9
13197,739,895300739,345.8
13200,1,895400001,21.0
13201,1076,895501076,649.60004
13203,1968,895601968,743.4
13204,562,895700562,367.2
13206,307,895800307,153.0
13209,427,895900427,66.65
13210,234,896000234,0.0
13211,265,896100265,183.0
13217,505,896200505,43.0
13218,1510,896301510,591.60004
15691,252,896400252,220.5
13224,2021,896502021,831.60004
13225,639,896600639,884.0
13228,369,896700369,0.0
13229,99999,896799999,0.0
13230,2160,896802160,724.5
13231,1376,896901376,765.60004
13232,922,897000922,678.3
13233,1440,897101440,771.4
13234,1667,897201667,831.60004
13236,421,897300421,285.95
13237,350,897400350,360.0
13240,2565,897502565,759.0
13241,472,897600472,255.85
13244,652,897700652,360.75
13245,784,897800784,334.4
13248,1332,897901332,765.60004
13249,285,898000285,109.5
13250,419,898000419,60.200005
13251,718,898100718,429.0
13252,2409,898202409,207.0
13253,332,898300332,450.0
13254,441,898300441,219.30002
13259,1483,898401483,777.2
13260,722,898500722,395.19998
13262,3308,898603308,924.60004
13265,604,898700604,0.0
13264,699,898800699,435.5
13266,99999,898999999,876.3
13267,571,899000571,359.1
13268,1707,899101707,819.0
13269,1162,899201162,1554.4
13273,268,899300268,283.5
13276,969,899400969,673.2
13277,1767,899501767,844.2
2500,380,899600380,52.5
13278,280,899700280,198.0
13279,849,899800849,303.6
13284,319,899900319,201.0
13288,1553,900001553,390.6
13290,569,900100569,70.200005
13291,1327,900201327,127.600006
13292,514,900300514,110.700005
13295,5246,900405246,717.60004
13296,168,900500168,202.5
13297,1526,900601526,649.60004
13298,1564,900601564,113.4
13299,545,900700545,367.2
13300,292,900800292,204.0
13301,427,900900427,281.65002
13302,1670,901001670,623.7
13303,360,901100360,57.0
13304,466,901100466,204.25002
13305,738,901200738,494.0
13307,717,901300717,494.0
13310,246,901400246,180.0
13315,1455,901501455,1571.8
13318,1339,901601339,783.0
13316,991,901700991,209.09999
13317,99999,901799999,75.9
13319,749,901800749,497.8
13320,1492,901901492,754.0
13323,99999,902099999,910.8
13324,1501,902101501,783.0
13325,902,902200902,572.0
13326,890,902300890,0.0
13327,963,902300963,0.0
13329,409,902400409,196.5
13331,1845,902501845,850.5
13332,880,902600880,576.4
13333,410,902700410,288.0
13336,99999,902899999,703.8
13340,404,902900404,40.5
13341,1768,903001768,415.80002
13342,315,903100315,99.0
13343,99999,903199999,48.3
13345,99999,903299999,869.4
13346,567,903300567,364.5
13348,1614,903401614,415.80002
13353,633,903500633,416.0
13355,327,903600327,42.0
13357,583,903700583,364.5
13359,2242,903802242,1821.6001
13362,99999,903999999,938.4
13363,606,904000606,367.2
13364,429,904100429,260.15002
13365,547,904100547,35.100002
13370,610,904200610,340.2
13374,1744,904301744,611.10004
13373,1354,904401354,736.60004
13376,857,904500857,0.0
13377,1107,904601107,771.4
13378,714,904700714,156.0
13380,2096,904802096,1863.0
13381,303,904900303,189.0
13383,1464,905001464,759.80005
13384,797,905100797,30.4
13386,377,905200377,33.0
13387,435,905200435,225.75002
13391,400,905300400,202.5
13392,99999,905499999,855.60004
13393,671,905500671,442.0
13398,947,905600947,1361.7
13400,661,905700661,425.75
13402,643,905800643,809.25
13404,1018,905901018,1377.0
13407,1533,906001533,1287.6001
13408,278,906100278,202.5
13410,534,906200534,340.2
13411,99999,906399999,462.30002
13413,336,906400336,54.0
13415,2656,906502656,938.4
13417,601,906600601,367.2
13418,330,906700330,159.0
13422,955,906800955,1076.1
13421,1929,906901929,844.2
13425,1241,907001241,771.4
13427,695,907100695,880.75
13430,384,907200384,42.0
13431,2221,907302221,910.8
13432,867,907400867,589.60004
13433,478,907500478,290.25
13435,699,907600699,370.5
13437,1114,907701114,388.6
13438,1190,907801190,649.60004
13439,1251,907801251,92.8
13440,349,907900349,202.5
13443,99999,908099999,255.3
13444,1200,908101200,788.80005
13445,1096,908201096,759.80005
13446,257,908300257,202.5
13447,956,908400956,0.0
13453,1229,908501229,0.0
13454,3150,908603150,883.2
13456,1876,908701876,1638.0
13458,1,908800001,202.5
13459,527,908900527,588.6
13460,309,909000309,195.0
13461,605,909100605,180.90001
13462,1749,909201749,837.9
13465,376,909300376,196.5
13466,1234,909401234,290.0
13467,2601,909502601,621.0
13468,397,909600397,202.5
13470,820,909700820,497.8
13471,332,909800332,204.0
13473,657,909900657,0.0
13474,99999,909999999,0.0
13475,257,910000257,402.0
13478,1040,910101040,678.60004
13479,99999,910299999,1400.7
13481,136,910300136,399.0
13487,1389,910401389,777.2
13488,261,910500261,199.5
5327,749,910600749,1029.8
13489,418,910700418,141.90001
13491,1240,910801240,2053.2002
13495,779,910900779,209.0
13496,120,911000120,34.5
13497,1904,911101904,1625.4
13499,537,911200537,326.7
13501,99999,911399999,834.9
13502,280,911400280,172.5
13503,1471,911501471,667.0
13504,515,911600515,229.5
13505,273,911700273,199.5
13506,786,911800786,513.0
13507,706,911900706,867.75
13509,506,912000506,281.65002
13510,1562,912101562,1638.0
142,99999,912299999,834.9
13512,699,912300699,442.0
13513,866,912400866,114.4
13514,1123,912501123,1461.6001
13515,99999,912699999,924.60004
13520,991,912700991,673.2
1298,328,912800328,396.0
13518,804,912900804,516.8
13519,1,913000001,22.5
13521,1747,913101747,724.5
13522,384,913200384,160.5
13523,200,913300200,198.0
13524,469,913400469,62.350002
13525,570,913400570,210.6
13529,1443,913501443,754.0
13531,1611,913601611,768.60004
13530,99999,913799999,938.4
13532,1,913800001,114.0
13533,99999,913899999,158.7
13534,99999,913999999,469.2
13535,1205,914001205,1542.8
13536,782,914100782,501.6
13538,4594,914204594,931.5
13539,563,914300563,70.200005
13541,1718,914401718,1562.4
13543,416,914500416,129.0
13544,518,914500518,175.5
13545,300,914600300,306.0
13546,759,914700759,501.6
13547,1294,914801294,522.0
13548,493,914900493,292.40002
13551,436,915000436,101.05
13552,523,915100523,0.0
13553,293,915200293,393.0
13554,310,915200310,7.5
13557,619,915300619,216.0
13558,604,915400604,353.7
13561,352,915500352,60.0
8767,770,915600770,520.6
13565,382,915700382,160.5
13566,99999,915799999,186.3
13568,1437,915801437,145.0
13569,99999,915899999,745.2
13570,236,915900236,34.5
13572,775,916000775,387.6
13573,22,916100022,196.5
13574,451,916200451,223.6
13575,1992,916301992,774.9
13576,2384,916402384,814.2
4719,715,916500715,0.0
13577,1605,916601605,856.80005
13578,356,916700356,49.5
13579,444,916700444,215.00002
13580,1765,916801765,1707.3
13582,534,916900534,248.40001
13583,99999,916999999,124.200005
13586,947,917000947,270.3
13588,1545,917101545,831.60004
13589,319,917200319,363.0
13592,1273,917301273,319.0
13594,578,917400578,299.7
13595,441,917500441,38.7
13596,281,917600281,202.5
13597,3006,917703006,765.9
13598,468,917800468,193.5
13600,786,917900786,516.8
13601,1377,918001377,678.60004
13605,363,918100363,88.5
13606,473,918100473,427.85004
13609,354,918200354,196.5
13610,338,918300338,36.0
13611,283,918400283,184.5
13614,419,918500419,580.5
13620,1,918600001,408.0
13622,1538,918701538,783.0
13625,665,918800665,854.75
13627,385,918900385,70.5
13628,877,918900877,316.80002
13629,99999,919099999,903.9
13630,2275,919102275,938.4
13631,451,919200451,580.5
13633,832,919300832,409.2
13634,420,919400420,32.25
13635,99999,919599999,1828.5
13637,839,919600839,92.4
13639,458,919700458,135.45001
13640,1821,919701821,434.7
13641,389,919800389,201.0
13642,452,919900452,290.25
13643,884,920000884,598.4
13644,777,920100777,1033.6
13648,376,920200376,199.5
13651,825,920300825,545.60004
13652,990,920400990,20.4
13653,161,920500161,366.0
13658,441,920600441,365.50003
13660,356,920700356,196.5
13661,342,920800342,400.5
13663,1143,920901143,788.80005
13664,1361,921001361,1264.4
13665,99999,921099999,372.6
13668,905,921100905,30.800001
13669,401,921200401,393.0
13671,346,921300346,36.0
13672,465,921300465,32.25
13673,2335,921402335,0.0
13674,99999,921499999,0.0
13675,605,921500605,294.30002
13676,921,921600921,678.3
13681,1,921700001,202.5
13682,1166,921801166,765.60004
13684,623,921900623,1413.75
13687,1981,922001981,850.5
13688,2525,922102525,931.5
13691,501,922200501,217.15001
14795,391,922300391,3.0
9192,99999,922499999,897.0
13693,99999,922599999,738.3
13694,483,922600483,578.35
13696,192,922700192,303.0
13700,443,922800443,167.70001
13703,580,922900580,321.30002
13704,475,923000475,281.65002
13705,1,923100001,82.5
13707,1,923200001,115.5
13708,479,923300479,285.95
13709,1,923400001,198.0
13710,1,923500001,172.5
13711,1,923600001,40.5
13712,1,923700001,400.5
13715,303,923800303,211.5
13718,942,923900942,688.5
13719,454,924000454,576.2
13723,1665,924101665,819.0
13724,1,924200001,196.5
13725,1,924300001,400.5
13728,150,924400150,402.0
13729,1,924500001,180.0
13731,454,924600454,273.05002
13733,99999,924799999,455.4
13735,168,924800168,202.5
13736,2741,924902741,903.9
13737,99999,925099999,6.9
13895,618,925100618,361.80002
13859,306,925200306,87.0
13738,392,925300392,178.5
13739,566,925400566,97.2
13740,2039,925402039,812.7
13742,399,925500399,46.5
13741,403,925600403,199.5
13746,139,925700139,192.0
13747,436,925800436,567.6
13750,340,925900340,13.5
13751,425,925900425,141.90001
13748,1,926000001,280.5
13753,164,926100164,141.0
13754,628,926200628,0.0
13756,393,926300393,4.5
13757,38,926400038,367.5
13759,1276,926501276,1131.0
13761,344,926600344,381.0
13764,914,926700914,572.0
13763,1308,926801308,771.4
13765,859,926900859,1183.6001
13767,1190,927001190,0.0
13769,535,927100535,367.2
13770,826,927200826,145.2
13771,404,927300404,1.5
13772,574,927300574,294.30002
13773,170,927400170,0.0
13776,1,927500001,204.0
13778,2210,927602210,938.4
13779,1,927700001,136.5
13782,99999,927899999,1828.5
13786,300,927900300,37.5
13787,1,928000001,369.0
8680,271,928100271,204.0
13789,784,928200784,482.6
13790,289,928300289,355.5
13791,1,928400001,120.0
13792,99999,928599999,1269.6
13794,1167,928601167,632.2
14008,232,928700232,168.0
13799,472,928800472,6.4500003
13795,447,928900447,582.65
13798,843,929000843,594.0
13797,872,929100872,576.4
13802,978,929200978,688.5
13803,99999,929399999,710.7
190,486,929400486,43.0
13804,635,929500635,188.5
13805,99999,929599999,131.1
13806,513,929600513,364.5
6682,625,929700625,406.25
11775,862,929800862,576.4
13807,676,929900676,315.25
13809,359,930000359,175.5
13810,630,930100630,435.5
10169,398,930200398,202.5
13811,384,930300384,204.0
13812,862,930400862,580.8
13813,477,930500477,223.6
13814,99999,930699999,586.5
13815,322,930700322,0.0
13818,202,930800202,204.0
13819,1180,930901180,783.0
13820,245,931000245,606.0
13823,163,931100163,187.5
13824,45,931200045,385.5
13826,347,931300347,204.0
13827,353,931400353,400.5
13830,422,931500422,245.1
13831,424,931600424,135.45001
13832,1,931700001,162.0
13834,1,931800001,193.5
13836,393,931900393,394.5
13837,504,932000504,283.80002
13838,775,932100775,516.8
13839,1,932200001,405.0
13841,128,932300128,157.5
13842,245,932400245,225.0
13843,816,932400816,440.8
13844,1,932500001,583.5
13846,542,932600542,542.7
13848,419,932700419,281.65002
13849,1,932800001,328.5
10490,447,932900447,215.00002
13850,590,933000590,367.2
13852,292,933100292,507.0
13854,1,933200001,202.5
13855,473,933300473,268.75
13856,38,933400038,22.5
13858,912,933500912,528.0
13861,480,933600480,290.25
13863,251,933700251,201.0
13864,378,933800378,252.0
13865,404,933800404,112.5
13866,398,933900398,204.0
13869,278,934000278,193.5
13870,99999,934099999,48.3
13871,457,934100457,101.05
13874,559,934200559,32.4
13875,358,934300358,186.0
13876,903,934400903,0.0
13878,1,934500001,610.5
1248,99999,934699999,931.5
13884,148,934700148,159.0
13885,239,934800239,202.5
13886,477,934900477,563.30005
13888,403,935000403,199.5
13889,206,935100206,199.5
13890,2121,935202121,455.4
13891,335,935300335,318.0
13892,396,935400396,204.0
13893,1,935500001,79.5
13894,559,935500559,62.100002
13896,427,935600427,485.90002
13897,671,935700671,750.75
13900,341,935800341,204.0
13901,328,935900328,190.5
13903,550,936000550,70.2
13905,236,936100236,190.5
13906,559,936200559,345.6
13907,442,936300442,238.65001
13908,431,936400431,290.25
13911,334,936500334,120.0
13914,1,936600001,180.0
13915,316,936700316,66.0
13916,334,936800334,175.5
13917,425,936900425,292.40002
13919,420,937000420,285.95
13920,504,937100504,281.65002
13921,356,937200356,0.0
15868,167,937300167,22.5
15869,300,937300300,6.0
13923,380,937400380,375.0
13925,3162,937503162,1876.8
13930,439,937600439,326.80002
13931,451,937700451,150.5
13932,176,937800176,204.0
13933,362,937900362,180.0
13934,285,938000285,411.0
3112,1241,938101241,748.2
13936,133,938200133,42.0
13938,314,938300314,192.0
13939,480,938400480,273.05002
13940,334,938500334,196.5
13944,321,938600321,70.5
13945,2200,938702200,841.8
13948,157,938800157,378.0
13951,411,938900411,354.75
13979,555,939000555,0.0
13980,686,939000686,0.0
13953,194,939100194,343.5
13954,390,939200390,91.5
13957,462,939300462,565.4501
13959,175,939400175,607.5
13961,1954,939501954,0.0
13963,1,939600001,198.0
13964,1,939700001,501.0
13968,443,939800443,30.100002
13969,672,939800672,331.5
13972,99999,939999999,903.9
13973,1871,940001871,850.5
13974,327,940100327,115.5
13975,483,940200483,451.50003
13981,1062,940301062,411.80002
13984,1524,940401524,1519.6001
13987,473,940500473,107.50001
13988,293,940600293,84.0
13989,611,940700611,332.1
13990,135,940800135,391.5
13992,1,940900001,408.0
13994,612,941000612,1098.9
13997,392,941100392,0.0
13998,1,941200001,75.0
13999,356,941300356,603.0
14002,170,941400170,196.5
14006,352,941500352,184.5
14007,99999,941599999,89.700005
14009,1,941600001,193.5
14011,693,941700693,6.5
14012,399,941800399,202.5
14013,1,941900001,31.5
14014,686,942000686,819.0
14016,355,942100355,178.5
14017,469,942200469,191.35
14018,312,942300312,300.0
14020,2532,942402532,903.9
14021,1,942500001,81.0
14024,2431,942602431,1690.5
14026,768,942700768,117.8
14028,578,942800578,151.2
14029,163,942900163,387.0
14031,755,943000755,201.4
14032,287,943100287,0.0
14033,490,943200490,292.40002
14034,96,943300096,202.5
14035,3270,943403270,510.6
14037,586,943500586,43.2
14038,888,943500888,501.6
14039,495,943600495,485.90002
14044,295,943700295,258.0
14048,426,943800426,247.25002
14050,473,943900473,292.40002
14052,1237,944001237,81.200005
14053,357,944100357,595.5
14056,279,944200279,196.5
14059,400,944300400,114.0
14060,1321,944401321,783.0
14061,99999,944599999,938.4
14062,344,944600344,147.0
14063,555,944600555,99.9
14064,386,944700386,204.0
14065,341,944800341,499.5
14068,290,944900290,147.0
14069,1,945000001,178.5
14070,613,945100613,280.80002
14071,462,945200462,0.0
14075,99999,945399999,193.2
14076,266,945400266,204.0
14077,2603,945502603,876.3
14078,1383,945601383,591.6
14079,1759,945601759,529.2
14082,1,945700001,195.0
14083,3,945800003,69.0
14084,676,945900676,377.0
14085,387,946000387,201.0
14086,550,946100550,0.0
14087,1,946200001,196.5
14091,1,946300001,312.0
14771,426,946400426,6.4500003
14094,375,946500375,46.5
14095,726,946500726,34.199997
14101,1329,946601329,504.6
14102,99999,946699999,172.5
14105,445,946700445,283.80002
14106,120,946800120,196.5
16088,1,946900001,196.5
14107,586,947000586,224.1
14109,990,947100990,688.5
14111,1761,947201761,711.9
14112,99999,947299999,110.4
14113,454,947300454,184.90001
14114,604,947400604,54.0
14115,158,947500158,115.5
14116,99999,947599999,110.4
14117,398,947600398,198.0
14118,1,947700001,196.5
14119,2497,947802497,462.30002
14120,433,947900433,292.40002
14121,1,948000001,369.0
14123,1,948100001,105.0
14125,1774,948201774,1707.3
14128,700,948300700,442.0
14129,392,948400392,204.0
14130,356,948500356,18.0
14133,99999,948699999,890.10004
14135,230,948700230,22.5
14136,791,948800791,254.59999
14137,1,948900001,67.5
14140,1,949000001,192.0
14141,572,949100572,256.5
14142,99999,949199999,110.4
14143,605,949200605,321.30002
14144,512,949300512,364.5
14145,7788,949407788,1421.4
14146,99999,949499999,372.6
14149,99999,949599999,2649.6
14152,373,949600373,204.0
14154,1207,949701207,261.0
14155,594,949800594,656.1
14158,99999,949999999,296.7
