Id Personne;Id Famille;QF;Type repas;Nombre;id gale ou non ;type de repas simplifi par tarif identique 
12971;9285;999999;Repas Halal;130;;Repas Standard
12972;9286;1167;Repas Halal;109;;Repas Standard
12973;9289;447;Repas Halal;136;;Repas Standard
12974;9289;447;Repas Halal;135;;Repas Standard
12975;9291;872;Repas Standard;66;;Repas Standard
12976;9290;843;Repas Standard;135;;Repas Standard
12977;9288;472;Repas Halal;3;;Repas Standard
12978;6489;232;Repas Standard;108;;Repas Standard
12979;9291;872;Repas Standard;65;;Repas Standard
12980;9292;978;Repas Standard;135;;Repas Standard
12981;9293;999999;Repas Halal;103;;Repas Standard
12982;9295;635;Repas Halal;58;oui;Repas Standard
12982;9295;999999;Repas Halal;19;;Repas Standard
12983;9296;513;Repas Standard;135;;Repas Standard
12984;9299;676;Repas Standard;52;;Repas Standard
12985;9299;676;Repas Standard;45;;Repas Standard
12986;9300;359;Repas Standard;117;;Repas Standard
12987;9301;630;Repas Sans Porc;134;;Repas Standard
12988;9303;384;Repas Standard;136;;Repas Standard
12989;9304;862;Repas Standard;132;;Repas Standard
12990;9305;477;Repas Standard;104;;Repas Standard
12991;9306;999999;Repas Standard;85;;Repas Standard
12992;9307;322;Repas Végétarien;120;;Repas vgtarien
12993;9307;322;Repas Végétarien;120;;Repas vgtarien
12994;9307;322;Repas Végétarien;131;;Repas vgtarien
12995;9308;202;Repas Standard;136;;Repas Standard
12996;9309;1180;Repas Standard;135;;Repas Standard
12997;9310;245;Repas Halal;135;;Repas Standard
12998;9310;245;Repas Halal;134;;Repas Standard
12999;9310;245;Repas Halal;135;;Repas Standard
13000;9311;163;Repas Standard;125;;Repas Standard
13001;9312;45;Repas Sans Porc;126;;Repas Standard
13002;9312;45;Repas Sans Porc;131;;Repas Standard
13003;9313;347;Repas Standard;136;;Repas Standard
13004;9314;353;Repas Halal;132;;Repas Standard
13005;9314;353;Repas Halal;135;;Repas Standard
13006;7921;468;Repas Standard;76;;Repas Standard
13007;9315;422;Repas Halal;114;;Repas Standard
13008;9316;424;Repas Halal;63;;Repas Standard
13009;9317;1;Repas Halal;108;;Repas Standard
13010;9317;1;Repas Végétarien;109;;Repas vgtarien
13011;9318;1;Repas Halal;129;;Repas Standard
13012;3921;2449;Repas Standard;135;;Repas Standard
13013;9319;393;Repas Halal;132;;Repas Standard
13014;9320;504;Repas Standard;132;;Repas Standard
13015;9321;775;Repas Standard;136;;Repas Standard
13016;9322;1;Repas Halal;135;;Repas Standard
13017;9322;1;Repas Halal;135;;Repas Standard
13018;9323;128;Repas Standard;105;;Repas Standard
13019;9324;245;Repas Halal;74;oui;Repas Standard
13019;9324;816;Repas Halal;58;;Repas Standard
13020;9325;1;Repas Halal;130;;Repas Standard
13021;9325;1;Repas Halal;132;;Repas Standard
13022;9326;542;Repas Halal;101;;Repas Standard
13023;9326;542;Repas Halal;100;;Repas Standard
13024;9327;419;Repas Halal;131;;Repas Standard
13025;9328;1;Repas Standard;125;;Repas Standard
13026;9330;590;Repas Standard;136;;Repas Standard
13027;3096;398;Repas Halal;127;;Repas Standard
13028;9331;292;Repas Standard;131;;Repas Standard
13029;9331;292;Repas Standard;104;;Repas Standard
13030;9332;1;Repas Halal;135;;Repas Standard
13031;9333;473;Repas Standard;125;;Repas Standard
13032;9334;38;Repas Standard;15;;Repas Standard
13033;7873;644;Repas Halal;4;;Repas Standard
13034;9335;912;Repas Halal;120;;Repas Standard
13035;9252;306;Repas Halal;58;;Repas Standard
13036;6425;305;Repas Sans Porc;135;;Repas Standard
13037;9336;480;Repas Standard;135;;Repas Standard
13038;4028;568;Repas Halal;131;;Repas Standard
13039;9337;251;Repas Standard;134;;Repas Standard
13040;9338;378;Repas Halal;84;oui;Repas Standard
13040;9338;404;Repas Halal;38;;Repas Standard
13041;9339;398;Repas Standard;136;;Repas Standard
13042;9338;378;Repas Halal;84;oui;Repas Standard
13042;9338;404;Repas Halal;37;;Repas Standard
13043;9340;278;Repas Standard;129;oui;Repas Standard
13043;9340;999999;Repas Standard;7;;Repas Standard
13044;9341;457;Repas Halal;26;;Repas Standard
13045;9341;457;Repas Halal;21;;Repas Standard
13046;6839;441;Repas Halal;134;;Repas Standard
13047;9342;559;Repas Standard;12;;Repas Standard
13048;9343;358;Repas Halal;124;;Repas Standard
13049;9344;903;Repas Végétarien;30;;Repas vgtarien
13050;1003;1112;Repas Standard;96;;Repas Standard
13051;9345;1;Repas Halal;136;;Repas Standard
13052;9345;1;Repas Halal;135;;Repas Standard
13053;9345;1;Repas Halal;136;;Repas Standard
13054;6939;1;Repas Halal;87;;Repas Standard
13055;9125;1123;Repas Standard;125;;Repas Standard
13056;2280;551;Repas Halal;32;;Repas Standard
13057;9347;148;Repas Standard;53;;Repas Standard
13058;9348;239;Repas Standard;135;;Repas Standard
13059;9349;477;Repas Standard;131;;Repas Standard
13060;9349;477;Repas Standard;131;;Repas Standard
13061;9350;403;Repas Standard;133;;Repas Standard
13062;9351;206;Repas Standard;133;;Repas Standard
13063;9352;2121;Repas Standard;66;;Repas Standard
13064;9353;335;Repas Halal;108;;Repas Standard
13065;9354;396;Repas Halal;136;;Repas Standard
13066;9355;1;Repas Standard;53;oui;Repas Standard
13066;9355;559;Repas Standard;23;;Repas Standard
13067;9251;618;Repas Standard;134;;Repas Standard
13068;9356;427;Repas Standard;115;;Repas Standard
13069;9357;671;Repas Halal;114;;Repas Standard
13070;9357;671;Repas Halal;117;;Repas Standard
13071;8027;384;Repas Halal;92;;Repas Standard
13072;9358;341;Repas Halal;136;;Repas Standard
13073;9359;328;Repas Halal;127;;Repas Standard
13074;2829;598;Repas Halal;8;;Repas Standard
13075;9360;550;Repas Halal;14;;Repas Standard
13076;9360;550;Repas Halal;12;;Repas Standard
13077;9361;236;Repas Standard;127;;Repas Standard
13078;9362;559;Repas Halal;128;;Repas Standard
13079;9363;442;Repas Halal;111;;Repas Standard
13080;9364;431;Repas Standard;135;;Repas Standard
13081;4812;748;Repas Standard;131;;Repas Standard
13082;3321;403;Repas Halal;80;;Repas Standard
13083;9365;334;Repas Halal;37;;Repas Standard
13084;9365;334;Repas Halal;43;;Repas Standard
13085;5858;1;Repas Halal;135;;Repas Standard
13086;9366;1;Repas Standard;120;;Repas Standard
13087;9367;316;Repas Halal;24;;Repas Standard
13088;9368;334;Repas Halal;117;;Repas Standard
13089;9369;425;Repas Standard;136;;Repas Standard
13090;6710;2117;Repas Standard;134;;Repas Standard
13091;9370;420;Repas Standard;133;;Repas Standard
13092;9371;504;Repas Halal;131;;Repas Standard
13093;9372;356;Repas Végétarien;3;;Repas vgtarien
13094;9255;399;Repas Standard;6;;Repas Standard
13095;9374;380;Repas Halal;121;;Repas Standard
13096;9374;380;Repas Halal;129;;Repas Standard
13097;9375;3162;Repas Standard;136;;Repas Standard
13098;9375;3162;Repas Standard;136;;Repas Standard
13099;5795;446;Repas Végétarien;119;;Repas vgtarien
13100;6873;554;Repas Végétarien;100;;Repas vgtarien
13101;230;2642;Repas Halal;127;;Repas Standard
13102;9376;439;Repas Halal;56;;Repas Standard
13103;9377;451;Repas Standard;70;;Repas Standard
13104;9378;176;Repas Standard;136;;Repas Standard
13105;9379;362;Repas Standard;120;;Repas Standard
13106;9380;285;Repas Halal;135;;Repas Standard
13107;9380;285;Repas Halal;139;;Repas Standard
13108;9382;133;Repas Halal;10;;Repas Standard
13109;9382;133;Repas Halal;18;;Repas Standard
13110;9383;314;Repas Standard;128;;Repas Standard
13111;9384;480;Repas Sans Porc;127;;Repas Standard
13112;9385;334;Repas Halal;131;;Repas Standard
13113;3819;369;Repas Halal;128;;Repas Standard
13114;9324;245;Repas Halal;76;oui;Repas Standard
13114;9324;816;Repas Halal;58;;Repas Standard
13115;9386;321;Repas Sans Porc;47;;Repas Standard
13116;9387;2200;Repas Halal;122;;Repas Standard
13117;6891;389;Repas Standard;134;;Repas Standard
13118;6891;389;Repas Standard;2;;Repas Standard
13119;9388;157;Repas Halal;124;;Repas Standard
13120;9388;157;Repas Halal;128;;Repas Standard
13121;3054;282;Repas Halal;53;;Repas Standard
13122;9389;411;Repas Halal;82;;Repas Standard
13123;9389;411;Repas Halal;83;;Repas Standard
13124;9391;194;Repas Halal;107;;Repas Standard
13125;9392;390;Repas Halal;61;;Repas Standard
13126;7062;749;Repas Halal;24;;Repas Standard
13127;5096;328;Repas Sans Porc;20;;Repas Standard
13128;9393;462;Repas Halal;131;;Repas Standard
13129;9393;462;Repas Halal;132;;Repas Standard
13130;9394;175;Repas Standard;135;;Repas Standard
13131;9394;175;Repas Standard;135;;Repas Standard
13132;9395;1954;Repas Végétarien;136;;Repas vgtarien
13133;9280;1;Repas Halal;123;;Repas Standard
13134;9396;1;Repas Halal;132;;Repas Standard
13135;9397;1;Repas Standard;130;;Repas Standard
13136;9397;1;Repas Standard;131;;Repas Standard
13137;1621;570;Repas Halal;98;;Repas Standard
13138;5369;467;Repas Standard;32;;Repas Standard
13139;9398;443;Repas Halal;7;oui;Repas Standard
13139;9398;672;Repas Halal;51;;Repas Standard
13140;9398;443;Repas Halal;7;oui;Repas Standard
13140;9398;672;Repas Halal;51;;Repas Standard
13141;9399;999999;Repas Standard;131;;Repas Standard
13142;9400;1871;Repas Standard;135;;Repas Standard
13143;9401;327;Repas Standard;77;;Repas Standard
13144;9402;483;Repas Halal;105;;Repas Standard
13145;3507;450;Repas Halal;56;;Repas Standard
13146;4804;453;Repas Halal;65;;Repas Standard
13147;4804;453;Repas Halal;65;;Repas Standard
13148;9390;555;Repas Végétarien;49;oui;Repas vgtarien
13148;9390;686;Repas Végétarien;69;;Repas vgtarien
13149;9403;1062;Repas Standard;71;;Repas Standard
13150;7722;466;Repas Standard;135;;Repas Standard
13151;9391;194;Repas Halal;122;;Repas Standard
13152;9404;1524;Repas Sans Porc;131;;Repas Standard
13153;9404;1524;Repas Sans Porc;131;;Repas Standard
13154;3360;1779;Repas Standard;135;;Repas Standard
13155;9405;473;Repas Halal;50;;Repas Standard
13156;9406;293;Repas Halal;56;;Repas Standard
13157;9407;611;Repas Standard;123;;Repas Standard
13158;9408;135;Repas Sans Porc;132;;Repas Standard
13159;9408;135;Repas Sans Porc;129;;Repas Standard
13160;9409;1;Repas Standard;136;;Repas Standard
13161;9409;1;Repas Standard;136;;Repas Standard
13162;9410;612;Repas Standard;136;;Repas Standard
13163;9410;612;Repas Standard;136;;Repas Standard
13164;9410;612;Repas Standard;135;;Repas Standard
13165;9411;392;Repas Végétarien;56;;Repas vgtarien
13166;9412;1;Repas Sans Porc;50;;Repas Standard
13167;9413;356;Repas Standard;135;;Repas Standard
13168;9413;356;Repas Standard;135;;Repas Standard
13169;556;420;Repas Halal;135;;Repas Standard
13170;9414;170;Repas Végétarien;132;;Repas vgtarien
13171;9414;170;Repas Halal;131;;Repas Standard
13172;9588;999999;Repas Standard;18;;Repas Standard
13173;9588;999999;Repas Standard;8;;Repas Standard
13174;9415;352;Repas Standard;123;oui;Repas Standard
13174;9415;999999;Repas Standard;13;;Repas Standard
13175;9287;232;Repas Standard;112;;Repas Standard
13176;9416;1;Repas Standard;129;;Repas Standard
13177;3116;410;Repas Halal;124;;Repas Standard
13178;9417;693;Repas Halal;2;;Repas Standard
13179;9418;399;Repas Halal;135;;Repas Standard
13180;9419;1;Repas Halal;21;;Repas Standard
13181;9420;686;Repas Halal;126;;Repas Standard
13182;9420;686;Repas Halal;126;;Repas Standard
13183;9421;355;Repas Halal;119;;Repas Standard
13184;9422;469;Repas Standard;89;;Repas Standard
13185;9423;312;Repas Halal;79;;Repas Standard
13186;9423;312;Repas Halal;121;;Repas Standard
13187;9424;2532;Repas Halal;131;;Repas Standard
13188;9425;1;Repas Standard;27;;Repas Standard
13189;9425;1;Repas Standard;27;;Repas Standard
13190;8806;264;Repas Standard;133;;Repas Standard
13191;9426;2431;Repas Standard;122;;Repas Standard
13192;9426;2431;Repas Standard;123;;Repas Standard
13193;9427;768;Repas Standard;15;;Repas Standard
13194;9427;768;Repas Standard;16;;Repas Standard
13195;9428;578;Repas Halal;56;;Repas Standard
13196;9429;163;Repas Halal;129;;Repas Standard
13197;9429;163;Repas Halal;129;;Repas Standard
13198;9430;755;Repas Halal;53;;Repas Standard
13199;9431;287;Repas Végétarien;132;;Repas vgtarien
13200;9432;490;Repas Sans Porc;136;;Repas Standard
13201;9433;96;Repas Halal;135;;Repas Standard
13202;9434;3270;Repas Standard;37;;Repas Standard
13203;9434;3270;Repas Standard;37;;Repas Standard
13204;9435;586;Repas Sans Porc;16;oui;Repas Standard
13204;9435;888;Repas Sans Porc;114;;Repas Standard
13205;9436;495;Repas Halal;132;;Repas Standard
13206;9436;495;Repas Halal;94;;Repas Standard
13207;3997;1;Repas Standard;108;oui;Repas Standard
13207;3997;999999;Repas Standard;27;;Repas Standard
13208;4891;443;Repas Halal;101;;Repas Standard
13209;9437;295;Repas Sans Porc;43;oui;Repas Standard
13209;9437;295;Repas Végétarien;70;;Repas vgtarien
13210;9437;295;Repas Sans Porc;43;oui;Repas Standard
13210;9437;295;Repas Végétarien;72;;Repas vgtarien
13211;9437;295;Repas Végétarien;72;oui;Repas vgtarien
13211;9437;295;Repas Sans Porc;43;;Repas Standard
13212;9437;295;Repas Sans Porc;43;oui;Repas Standard
13212;9437;295;Repas Végétarien;72;;Repas vgtarien
13213;9438;426;Repas Halal;115;;Repas Standard
13214;3189;2830;Repas Standard;135;;Repas Standard
13215;9439;473;Repas Standard;136;;Repas Standard
13216;5593;483;Repas Végétarien;9;;Repas vgtarien
13217;9440;1237;Repas Halal;14;;Repas Standard
13218;9441;357;Repas Standard;132;;Repas Standard
13219;9441;357;Repas Standard;131;;Repas Standard
13220;9441;357;Repas Standard;134;;Repas Standard
13221;9442;279;Repas Halal;45;;Repas Standard
13222;9442;279;Repas Halal;43;;Repas Standard
13223;9442;279;Repas Halal;43;;Repas Standard
13224;9443;400;Repas Standard;76;;Repas Standard
13225;9444;1321;Repas Standard;135;;Repas Standard
13226;9445;999999;Repas Halal;136;;Repas Standard
13227;9446;344;Repas Halal;98;oui;Repas Standard
13227;9446;555;Repas Halal;37;;Repas Standard
13228;9447;386;Repas Standard;136;;Repas Standard
13229;9448;341;Repas Halal;127;;Repas Standard
13230;9448;341;Repas Halal;127;;Repas Standard
13231;9448;341;Repas Halal;79;;Repas Standard
13232;9449;290;Repas Sans Porc;49;oui;Repas Standard
13232;9449;290;Repas Végétarien;22;;Repas vgtarien
13233;9450;1;Repas Standard;119;;Repas Standard
13234;9451;613;Repas Halal;104;;Repas Standard
13235;9452;462;Repas Végétarien;1;;Repas vgtarien
13236;9452;462;Repas Végétarien;1;;Repas vgtarien
13237;9452;462;Repas Végétarien;1;;Repas vgtarien
13238;4364;874;Repas Halal;12;;Repas Standard
13239;9453;999999;Repas Standard;28;;Repas Standard
13240;9454;266;Repas Standard;136;;Repas Standard
13241;9455;2603;Repas Standard;127;;Repas Standard
13242;9456;1383;Repas Standard;50;oui;Repas Standard
13242;9456;1759;Repas Standard;42;;Repas Standard
13243;9456;1383;Repas Standard;52;oui;Repas Standard
13243;9456;1759;Repas Standard;42;;Repas Standard
13244;9457;1;Repas Standard;130;;Repas Standard
13245;9458;3;Repas Standard;46;;Repas Standard
13246;9459;676;Repas Standard;116;;Repas Standard
13247;9460;387;Repas Standard;134;;Repas Standard
13248;9461;550;Repas Végétarien;72;;Repas vgtarien
13249;9462;1;Repas Halal;131;;Repas Standard
13250;3950;569;Repas Standard;136;;Repas Standard
13251;10555;279;Repas Standard;38;oui;Repas Standard
13251;10555;542;Repas Standard;67;;Repas Standard
13252;9463;1;Repas Halal;70;;Repas Standard
13253;9463;1;Repas Halal;69;;Repas Standard
13254;9463;1;Repas Halal;69;;Repas Standard
13255;9465;375;Repas Standard;10;oui;Repas Standard
13255;9465;726;Repas Standard;3;;Repas Standard
13256;9465;375;Repas Standard;10;oui;Repas Standard
13256;9465;726;Repas Standard;3;;Repas Standard
13257;9465;375;Repas Standard;11;oui;Repas Standard
13257;9465;726;Repas Standard;3;;Repas Standard
13258;10132;999999;Repas Standard;63;;Repas Standard
13259;9466;1329;Repas Standard;87;oui;Repas Standard
13259;9466;999999;Repas Standard;25;;Repas Standard
13260;7219;1862;Repas Standard;134;;Repas Standard
13261;4027;243;Repas Standard;135;;Repas Standard
13262;9467;445;Repas Halal;132;;Repas Standard
13263;9468;120;Repas Halal;131;;Repas Standard
13264;9470;586;Repas Standard;83;;Repas Standard
13265;9470;586;Repas Végétarien;78;;Repas vgtarien
13266;9471;990;Repas Standard;135;;Repas Standard
13267;8006;1;Repas Sans Porc;123;;Repas Standard
13268;9472;1761;Repas Standard;113;oui;Repas Standard
13268;9472;999999;Repas Standard;16;;Repas Standard
13269;9473;454;Repas Standard;86;;Repas Standard
13270;9474;604;Repas Standard;20;;Repas Standard
13271;9475;158;Repas Standard;77;oui;Repas Standard
13271;9475;999999;Repas Standard;16;;Repas Standard
13272;9476;398;Repas Halal;132;;Repas Standard
13273;9477;1;Repas Standard;131;;Repas Standard
13274;9478;2497;Repas Standard;67;;Repas Standard
13275;9479;433;Repas Standard;136;;Repas Standard
13276;9480;1;Repas Sans Porc;123;;Repas Standard
13277;9480;1;Repas Sans Porc;123;;Repas Standard
13278;9481;1;Repas Standard;35;;Repas Standard
13279;9481;1;Repas Standard;35;;Repas Standard
13280;9482;1774;Repas Standard;136;;Repas Standard
13281;9482;1774;Repas Standard;135;;Repas Standard
13282;9449;290;Repas Végétarien;23;oui;Repas vgtarien
13282;9449;290;Repas Sans Porc;49;;Repas Standard
13283;9483;700;Repas Standard;136;;Repas Standard
13284;9484;392;Repas Halal;136;;Repas Standard
13285;9485;356;Repas Halal;6;;Repas Standard
13286;4057;286;Repas Sans Porc;122;;Repas Standard
13287;9485;356;Repas Halal;6;;Repas Standard
13288;9486;999999;Repas Standard;129;;Repas Standard
13289;2212;317;Repas Standard;135;;Repas Standard
13290;9487;230;Repas Sans Porc;15;oui;Repas Standard
13290;9487;230;Repas Végétarien;59;;Repas vgtarien
13291;9488;791;Repas Standard;67;;Repas Standard
13292;9489;1;Repas Halal;15;;Repas Standard
13293;9489;1;Repas Halal;15;;Repas Standard
